Class;Identifier;MIT-Addr.;IEC-Addr.;Type;Initial;Comment;Remark
VAR_GLOBAL;PPU60_00_02_ANTAL_IGAR;D1228;%MD0.1228;REAL;0;PPU60_00_02 Starter igår minuter;
VAR_GLOBAL;PPU60_00_02_ANTAL_TOTAL;D1230;%MD0.1230;REAL;0;PPU60_00_02 Starter totalt;
VAR_GLOBAL;PPU60_00_02_AUTO_ON;;;BOOL;FALSE;PPU60_00_02 Auto start från logik;
VAR_GLOBAL;PPU60_00_02_CW_1;D616;%MW0.616;INT;0;Kontrollord till frekv.;
VAR_GLOBAL;PPU60_00_02_CW_2;D617;%MW0.617;INT;0;Kontrollord till frekv.;
VAR_GLOBAL;PPU60_00_02_DRIFTSKLAR;D904.A;%MX0.904.10;BOOL;FALSE;PPU60_00_02 Frekvensomformare driftsklar;
VAR_GLOBAL;PPU60_00_02_FR_MAX;D961;%MW0.961;INT;0;Ställ frekvensomf. MAX i Hz skaleras 1 till 1;
VAR_GLOBAL;PPU60_00_02_HMI_AUTO;M2210;%MX0.2210;BOOL;FALSE;PPU60_00_02 HMI Auto manöver;
VAR_GLOBAL;PPU60_00_02_HMI_MAN;M2211;%MX0.2211;BOOL;FALSE;PPU60_00_02 HMI Man manöver;
VAR_GLOBAL;PPU60_00_02_HMI_OFF;M2213;%MX0.2213;BOOL;FALSE;PPU60_00_02 HMI Off manöver;
VAR_GLOBAL;PPU60_00_02_HMI_ON;M2212;%MX0.2212;BOOL;FALSE;PPU60_00_02 HMI On manöver;
VAR_GLOBAL;PPU60_00_02_REFERENS;D618;%MD0.618;REAL;0;Referens register till frekv.  0.0-50.0 Hz;
VAR_GLOBAL;PPU60_00_02_REMOTE;M2218;%MX0.2218;BOOL;FALSE;PPU60_00_02 Remote;
VAR_GLOBAL;PPU60_00_02_RESET_ANTAL;;;BOOL;FALSE;PPU60_00_02 Nollställ antal starter;
VAR_GLOBAL;PPU60_00_02_RESET_TID;;;BOOL;FALSE;PPU60_00_02 Nollställ drifttider;
VAR_GLOBAL;PPU60_00_02_RESTART_ET;;;REAL;0;PPU60_00_02 Kvar på restarttid ms;
VAR_GLOBAL;PPU60_00_02_RUN;D900.A;%MX0.900.10;BOOL;FALSE;PPU60_00_02 Drift signal från I/O;
VAR_GLOBAL;PPU60_00_02_START;M2214;%MX0.2214;BOOL;FALSE;PPU60_00_02 Start signal;
VAR_GLOBAL;PPU60_00_02_STATUS_AUTO;M2217;%MX0.2217;BOOL;FALSE;PPU60_00_02 Status AUTO/MAN;
VAR_GLOBAL;PPU60_00_02_SummaAlarm;M2215;%MX0.2215;BOOL;FALSE;PPU60_00_02 Summa alarm;
VAR_GLOBAL;PPU60_00_02_SW_1;D610;%MW0.610;INT;0;Statusord från frekv.;
VAR_GLOBAL;PPU60_00_02_SW_2;D611;%MW0.611;INT;0;Statusord från frekv.;
VAR_GLOBAL;PPU60_00_02_TID_IDAG;D1220;%MD0.1220;REAL;0;PPU60_00_02 Drifttid idag minuter;
VAR_GLOBAL;PPU60_00_02_TID_IGAR;D1222;%MD0.1222;REAL;0;PPU60_00_02 Drifttid igår minuter;
VAR_GLOBAL;PPU60_00_02_TID_TOTAL;D1224;%MD0.1224;REAL;0;PPU60_00_02 Drifttid totalt hh.mm;
VAR_GLOBAL;PPU60_00_02_WARN;D902.A;%MX0.902.10;BOOL;FALSE;PPU60_00_02 Varning frekvensomformare;
VAR_GLOBAL;PPU60_00_0X_ACC;D2150;%MD0.2150;REAL;0;Selector total acc tid minuter;
VAR_GLOBAL;PPU60_00_0X_MANSELECT;M760;%MX0.760;BOOL;FALSE;Selector manuell select objekt;
VAR_GLOBAL;PPU60_00_0X_ONTHEFLY;M764;%MX0.764;BOOL;FALSE;Select on the fly;
VAR_GLOBAL;PPU60_00_0X_QP1;M761;%MX0.761;BOOL;FALSE;Pri 1 vald för detta objekt;
VAR_GLOBAL;PPU60_00_0X_QP2;M762;%MX0.762;BOOL;FALSE;Pri 2 vald för detta objekt;
VAR_GLOBAL;PPU60_00_0X_QP3;M763;%MX0.763;BOOL;FALSE;Pri 3 vald för detta objekt;
VAR_GLOBAL;PPU60_00_0X_SELECTOR;D2154;%MW0.2154;INT;0;Intern selector;
VAR_GLOBAL;PPU60_00_0X_SET;D2152;%MD0.2152;REAL;0;Selector total set tid minuter;
VAR_GLOBAL;PPU60_01_00_A;XAC;%IX172;BOOL;FALSE;Recirkulationspump slam Profibus DP utlöst motorskydd 1=larm;
VAR_GLOBAL;PPU60_01_00_ACC_CURR;D626;%MD0.626;REAL;0;Aktuell ström från frekv.;
VAR_GLOBAL;PPU60_01_00_ACC_SPEED;D624;%MD0.624;REAL;0;Aktuell speed från frekv. 0.0-50.0 Hz;
VAR_GLOBAL;PPU60_01_00_ACOFAlarm;M2226;%MX0.2226;BOOL;FALSE;PPU60_01_00 ACOF alarm;
VAR_GLOBAL;PPU60_01_00_ALARM;D906.B;%MX0.906.11;BOOL;FALSE;PPU60_01_00TRIP FAULT frekvensomformare;
VAR_GLOBAL;PPU60_01_00_Alarm1;;;BOOL;FALSE;PPU60_01_00 Alarm signal från I/O;
VAR_GLOBAL;PPU60_01_00_Alarm2;;;BOOL;FALSE;PPU60_01_00 Alarm signal från I/O;
VAR_GLOBAL;PPU60_01_00_Alarm3;;;BOOL;FALSE;PPU60_01_00 Alarm signal från I/O;
VAR_GLOBAL;PPU60_01_00_Alarm4;;;BOOL;FALSE;PPU60_01_00 Alarm signal från I/O;
VAR_GLOBAL;PPU60_01_00_ANTAL_IDAG;D1246;%MD0.1246;REAL;0;PPU60_01_00 Starter idag minuter;
VAR_GLOBAL;PPU60_01_00_ANTAL_IGAR;D1248;%MD0.1248;REAL;0;PPU60_01_00 Starter igår minuter;
VAR_GLOBAL;PPU60_01_00_ANTAL_TOTAL;D1250;%MD0.1250;REAL;0;PPU60_01_00 Starter totalt;
VAR_GLOBAL;PPU60_01_00_AUTO_ON;;;BOOL;FALSE;PPU60_01_00 Auto start från logik;
VAR_GLOBAL;PPU60_01_00_CW_1;D628;%MW0.628;INT;0;Kontrollord till frekv.;
VAR_GLOBAL;PPU60_01_00_CW_2;D629;%MW0.629;INT;0;Kontrollord till frekv.;
VAR_GLOBAL;PPU60_01_00_DRIFTSKLAR;D904.B;%MX0.904.11;BOOL;FALSE;PPU60_01_00 Frekvensomformare driftsklar;
VAR_GLOBAL;PPU60_01_00_F_REF;D4803;%MW0.4803;INT;0;Referens speed 0-12000 till frekv.omf som inte har PID;
VAR_GLOBAL;PPU60_01_00_FR_MAX;D962;%MW0.962;INT;0;Ställ frekvensomf. MAX i Hz skaleras 1 till 1;
VAR_GLOBAL;PPU60_01_00_HMI_AUTO;M2220;%MX0.2220;BOOL;FALSE;PPU60_01_00 HMI Auto manöver;
VAR_GLOBAL;PPU60_01_00_HMI_MAN;M2221;%MX0.2221;BOOL;FALSE;PPU60_01_00 HMI Man manöver;
VAR_GLOBAL;PPU60_01_00_HMI_OFF;M2223;%MX0.2223;BOOL;FALSE;PPU60_01_00 HMI Off manöver;
VAR_GLOBAL;PPU60_01_00_HMI_ON;M2222;%MX0.2222;BOOL;FALSE;PPU60_01_00 HMI On manöver;
VAR_GLOBAL;PPU60_01_00_REFERENS;D630;%MD0.630;REAL;0;Referens register till frekv.  0.0-50.0 Hz;
VAR_GLOBAL;PPU60_01_00_REMOTE;M2228;%MX0.2228;BOOL;FALSE;PPU60_01_00 Remote;
VAR_GLOBAL;PPU60_01_00_RESET_ANTAL;;;BOOL;FALSE;PPU60_01_00 Nollställ antal starter;
VAR_GLOBAL;PPU60_01_00_RESET_TID;;;BOOL;FALSE;PPU60_01_00 Nollställ drifttider;
VAR_GLOBAL;PPU60_01_00_RESTART_ET;;;REAL;0;PPU60_01_00 Kvar på restarttid ms;
VAR_GLOBAL;PPU60_01_00_RUN;D900.B;%MX0.900.11;BOOL;FALSE;PPU60_01_00 Drift signal från I/O;
VAR_GLOBAL;PPU60_01_00_START;M2224;%MX0.2224;BOOL;FALSE;PPU60_01_00 Start signal;
VAR_GLOBAL;PPU60_01_00_STATUS_AUTO;M2227;%MX0.2227;BOOL;FALSE;PPU60_01_00 Status AUTO/MAN;
VAR_GLOBAL;PPU60_01_00_SummaAlarm;M2225;%MX0.2225;BOOL;FALSE;PPU60_01_00 Summa alarm;
VAR_GLOBAL;PPU60_01_00_SW_1;D622;%MW0.622;INT;0;Statusord från frekv.;
VAR_GLOBAL;PPU60_01_00_SW_2;D623;%MW0.623;INT;0;Statusord från frekv.;
VAR_GLOBAL;PPU60_01_00_TID_IDAG;D1240;%MD0.1240;REAL;0;PPU60_01_00 Drifttid idag minuter;
VAR_GLOBAL;PPU60_01_00_TID_IGAR;D1242;%MD0.1242;REAL;0;PPU60_01_00 Drifttid igår minuter;
VAR_GLOBAL;PPU60_01_00_TID_TOTAL;D1244;%MD0.1244;REAL;0;PPU60_01_00 Drifttid totalt hh.mm;
VAR_GLOBAL;PPU60_01_00_WARN;D902.B;%MX0.902.11;BOOL;FALSE;PPU60_01_00 Varning frekvensomformare;
VAR_GLOBAL;PPU60_02_00_A;XAE;%IX174;BOOL;FALSE;Recirkulationspump slam Profibus DP utlöst motorskydd 1=larm;
VAR_GLOBAL;PPU60_02_00_ACC_CURR;D638;%MD0.638;REAL;0;Aktuell ström från frekv.;
VAR_GLOBAL;PPU60_02_00_ACC_SPEED;D636;%MD0.636;REAL;0;Aktuell speed från frekv. 0.0-50.0 Hz;
VAR_GLOBAL;PPU60_02_00_ACOFAlarm;M2236;%MX0.2236;BOOL;FALSE;PPU60_02_00 ACOF alarm;
VAR_GLOBAL;PPU60_02_00_ALARM;D906.C;%MX0.906.12;BOOL;FALSE;PPU60_02_00TRIP FAULT frekvensomformare;
VAR_GLOBAL;PPU60_02_00_Alarm1;;;BOOL;FALSE;PPU60_02_00 Alarm signal från I/O;
VAR_GLOBAL;PPU60_02_00_Alarm2;;;BOOL;FALSE;PPU60_02_00 Alarm signal från I/O;
VAR_GLOBAL;PPU60_02_00_Alarm3;;;BOOL;FALSE;PPU60_02_00 Alarm signal från I/O;
VAR_GLOBAL;PPU60_02_00_Alarm4;;;BOOL;FALSE;PPU60_02_00 Alarm signal från I/O;
VAR_GLOBAL;PPU60_02_00_ANTAL_IDAG;D1266;%MD0.1266;REAL;0;PPU60_02_00 Starter idag minuter;
VAR_GLOBAL;PPU60_02_00_ANTAL_IGAR;D1268;%MD0.1268;REAL;0;PPU60_02_00 Starter igår minuter;
VAR_GLOBAL;PPU60_02_00_ANTAL_TOTAL;D1270;%MD0.1270;REAL;0;PPU60_02_00 Starter totalt;
VAR_GLOBAL;PPU60_02_00_AUTO_ON;;;BOOL;FALSE;PPU60_02_00 Auto start från logik;
VAR_GLOBAL;PPU60_02_00_CW_1;D640;%MW0.640;INT;0;Kontrollord till frekv.;
VAR_GLOBAL;PPU60_02_00_CW_2;D641;%MW0.641;INT;0;Kontrollord till frekv.;
VAR_GLOBAL;PPU60_02_00_DRIFTSKLAR;D904.C;%MX0.904.12;BOOL;FALSE;PPU60_02_00 Frekvensomformare driftsklar;
VAR_GLOBAL;PPU60_02_00_F_REF;D4804;%MW0.4804;INT;0;Referens speed 0-12000 till frekv.omf som inte har PID;
VAR_GLOBAL;PPU60_02_00_FR_MAX;D963;%MW0.963;INT;0;Ställ frekvensomf. MAX i Hz skaleras 1 till 1;
VAR_GLOBAL;PPU60_02_00_HMI_AUTO;M2230;%MX0.2230;BOOL;FALSE;PPU60_02_00 HMI Auto manöver;
VAR_GLOBAL;PPU60_02_00_HMI_MAN;M2231;%MX0.2231;BOOL;FALSE;PPU60_02_00 HMI Man manöver;
VAR_GLOBAL;PPU60_02_00_HMI_OFF;M2233;%MX0.2233;BOOL;FALSE;PPU60_02_00 HMI Off manöver;
VAR_GLOBAL;PPU60_02_00_HMI_ON;M2232;%MX0.2232;BOOL;FALSE;PPU60_02_00 HMI On manöver;
VAR_GLOBAL;PPU60_02_00_REFERENS;D642;%MD0.642;REAL;0;Referens register till frekv.  0.0-50.0 Hz;
VAR_GLOBAL;PPU60_02_00_REMOTE;M2238;%MX0.2238;BOOL;FALSE;PPU60_02_00 Remote;
VAR_GLOBAL;PPU60_02_00_RESET_ANTAL;;;BOOL;FALSE;PPU60_02_00 Nollställ antal starter;
VAR_GLOBAL;PPU60_02_00_RESET_TID;;;BOOL;FALSE;PPU60_02_00 Nollställ drifttider;
VAR_GLOBAL;PPU60_02_00_RESTART_ET;;;REAL;0;PPU60_02_00 Kvar på restarttid ms;
VAR_GLOBAL;PPU60_02_00_RUN;D900.C;%MX0.900.12;BOOL;FALSE;PPU60_02_00 Drift signal från I/O;
VAR_GLOBAL;PPU60_02_00_START;M2234;%MX0.2234;BOOL;FALSE;PPU60_02_00 Start signal;
VAR_GLOBAL;PPU60_02_00_STATUS_AUTO;M2237;%MX0.2237;BOOL;FALSE;PPU60_02_00 Status AUTO/MAN;
VAR_GLOBAL;PPU60_02_00_SummaAlarm;M2235;%MX0.2235;BOOL;FALSE;PPU60_02_00 Summa alarm;
VAR_GLOBAL;PPU60_02_00_SW_1;D634;%MW0.634;INT;0;Statusord från frekv.;
VAR_GLOBAL;PPU60_02_00_SW_2;D635;%MW0.635;INT;0;Statusord från frekv.;
VAR_GLOBAL;PPU60_02_00_TID_IDAG;D1260;%MD0.1260;REAL;0;PPU60_02_00 Drifttid idag minuter;
VAR_GLOBAL;PPU60_02_00_TID_IGAR;D1262;%MD0.1262;REAL;0;PPU60_02_00 Drifttid igår minuter;
VAR_GLOBAL;PPU60_02_00_TID_TOTAL;D1264;%MD0.1264;REAL;0;PPU60_02_00 Drifttid totalt hh.mm;
VAR_GLOBAL;PPU60_02_00_WARN;D902.C;%MX0.902.12;BOOL;FALSE;PPU60_02_00 Varning frekvensomformare;
VAR_GLOBAL;PPU70_01_01_A;XDA;%IX218;BOOL;FALSE;Pump till centrifug Profibus DP utlöst motorskydd 1=larm;
VAR_GLOBAL;PPU70_01_01_ACC_CURR;D674;%MD0.674;REAL;0;Aktuell ström från frekv.;
VAR_GLOBAL;PPU70_01_01_ACC_SPEED;D672;%MD0.672;REAL;0;Aktuell speed från frekv. 0.0-50.0 Hz;
VAR_GLOBAL;PPU70_01_01_ACOFAlarm;M2316;%MX0.2316;BOOL;FALSE;PPU70_01_01 ACOF alarm;
VAR_GLOBAL;PPU70_01_01_ALARM;D906.F;%MX0.906.15;BOOL;FALSE;PPU70_01_01TRIP FAULT frekvensomformare;
VAR_GLOBAL;PPU70_01_01_Alarm1;;;BOOL;FALSE;PPU70_01_01 Alarm signal från I/O;
VAR_GLOBAL;PPU70_01_01_Alarm2;;;BOOL;FALSE;PPU70_01_01 Alarm signal från I/O;
VAR_GLOBAL;PPU70_01_01_Alarm3;;;BOOL;FALSE;PPU70_01_01 Alarm signal från I/O;
VAR_GLOBAL;PPU70_01_01_Alarm4;;;BOOL;FALSE;PPU70_01_01 Alarm signal från I/O;
VAR_GLOBAL;PPU70_01_01_ANTAL_IDAG;D1426;%MD0.1426;REAL;0;PPU70_01_01 Starter idag minuter;
VAR_GLOBAL;PPU70_01_01_ANTAL_IGAR;D1428;%MD0.1428;REAL;0;PPU70_01_01 Starter igår minuter;
VAR_GLOBAL;PPU70_01_01_ANTAL_TOTAL;D1430;%MD0.1430;REAL;0;PPU70_01_01 Starter totalt;
VAR_GLOBAL;PPU70_01_01_AUTO_ON;;;BOOL;FALSE;PPU70_01_01 Auto start från logik;
VAR_GLOBAL;PPU70_01_01_CW_1;D676;%MW0.676;INT;0;Kontrollord till frekv.;
VAR_GLOBAL;PPU70_01_01_CW_2;D677;%MW0.677;INT;0;Kontrollord till frekv.;
VAR_GLOBAL;PPU70_01_01_DRIFTSKLAR;D904.F;%MX0.904.15;BOOL;FALSE;PPU70_01_01 Frekvensomformare driftsklar;
VAR_GLOBAL;PPU70_01_01_F_REF;D4797;%MW0.4797;INT;0;Referens speed 0-12000 till frekv.omf som inte har PID;
VAR_GLOBAL;PPU70_01_01_FR_MAX;D966;%MW0.966;INT;0;Ställ frekvensomf. MAX i Hz skaleras 1 till 1;
VAR_GLOBAL;PPU70_01_01_HMI_AUTO;M2310;%MX0.2310;BOOL;FALSE;PPU70_01_01 HMI Auto manöver;
VAR_GLOBAL;PPU70_01_01_HMI_MAN;M2311;%MX0.2311;BOOL;FALSE;PPU70_01_01 HMI Man manöver;
VAR_GLOBAL;PPU70_01_01_HMI_OFF;M2313;%MX0.2313;BOOL;FALSE;PPU70_01_01 HMI Off manöver;
VAR_GLOBAL;PPU70_01_01_HMI_ON;M2312;%MX0.2312;BOOL;FALSE;PPU70_01_01 HMI On manöver;
VAR_GLOBAL;PPU70_01_01_REFERENS;D678;%MD0.678;REAL;0;Referens register till frekv.  0.0-50.0 Hz;
VAR_GLOBAL;PPU70_01_01_REMOTE;M2318;%MX0.2318;BOOL;FALSE;PPU70_01_01 Remote;
VAR_GLOBAL;PPU70_01_01_RESET_ANTAL;;;BOOL;FALSE;PPU70_01_01 Nollställ antal starter;
VAR_GLOBAL;PPU70_01_01_RESET_TID;;;BOOL;FALSE;PPU70_01_01 Nollställ drifttider;
VAR_GLOBAL;PPU70_01_01_RESTART_ET;;;REAL;0;PPU70_01_01 Kvar på restarttid ms;
VAR_GLOBAL;PPU70_01_01_RUN;D900.F;%MX0.900.15;BOOL;FALSE;PPU70_01_01 Drift signal från I/O;
VAR_GLOBAL;PPU70_01_01_START;M2314;%MX0.2314;BOOL;FALSE;PPU70_01_01 Start signal;
VAR_GLOBAL;PPU70_01_01_STATUS_AUTO;M2317;%MX0.2317;BOOL;FALSE;PPU70_01_01 Status AUTO/MAN;
VAR_GLOBAL;PPU70_01_01_SummaAlarm;M2315;%MX0.2315;BOOL;FALSE;PPU70_01_01 Summa alarm;
VAR_GLOBAL;PPU70_01_01_SW_1;D670;%MW0.670;INT;0;Statusord från frekv.;
VAR_GLOBAL;PPU70_01_01_SW_2;D671;%MW0.671;INT;0;Statusord från frekv.;
VAR_GLOBAL;PPU70_01_01_TID_IDAG;D1420;%MD0.1420;REAL;0;PPU70_01_01 Drifttid idag minuter;
VAR_GLOBAL;PPU70_01_01_TID_IGAR;D1422;%MD0.1422;REAL;0;PPU70_01_01 Drifttid igår minuter;
VAR_GLOBAL;PPU70_01_01_TID_TOTAL;D1424;%MD0.1424;REAL;0;PPU70_01_01 Drifttid totalt hh.mm;
VAR_GLOBAL;PPU70_01_01_WARN;D902.F;%MX0.902.15;BOOL;FALSE;PPU70_01_01 Varning frekvensomformare;
VAR_GLOBAL;PPU70_02_01_A;XDC;%IX220;BOOL;FALSE;Pump till centrifug Profibus DP utlöst motorskydd 1=larm;
VAR_GLOBAL;PPU70_02_01_ACC_CURR;D686;%MD0.686;REAL;0;Aktuell ström från frekv.;
VAR_GLOBAL;PPU70_02_01_ACC_SPEED;D684;%MD0.684;REAL;0;Aktuell speed från frekv. 0.0-50.0 Hz;
VAR_GLOBAL;PPU70_02_01_ACOFAlarm;M2326;%MX0.2326;BOOL;FALSE;PPU70_02_01 ACOF alarm;
VAR_GLOBAL;PPU70_02_01_ALARM;D907.0;%MX0.907.0;BOOL;FALSE;PPU70_02_01TRIP FAULT frekvensomformare;
VAR_GLOBAL;PPU70_02_01_Alarm1;;;BOOL;FALSE;PPU70_02_01 Alarm signal från I/O;
VAR_GLOBAL;PPU70_02_01_Alarm2;;;BOOL;FALSE;PPU70_02_01 Alarm signal från I/O;
VAR_GLOBAL;PPU70_02_01_Alarm3;;;BOOL;FALSE;PPU70_02_01 Alarm signal från I/O;
VAR_GLOBAL;PPU70_02_01_Alarm4;;;BOOL;FALSE;PPU70_02_01 Alarm signal från I/O;
VAR_GLOBAL;PPU70_02_01_ANTAL_IDAG;D1446;%MD0.1446;REAL;0;PPU70_02_01 Starter idag minuter;
VAR_GLOBAL;PPU70_02_01_ANTAL_IGAR;D1448;%MD0.1448;REAL;0;PPU70_02_01 Starter igår minuter;
VAR_GLOBAL;PPU70_02_01_ANTAL_TOTAL;D1450;%MD0.1450;REAL;0;PPU70_02_01 Starter totalt;
VAR_GLOBAL;PPU70_02_01_AUTO_ON;;;BOOL;FALSE;PPU70_02_01 Auto start från logik;
VAR_GLOBAL;PPU70_02_01_CW_1;D688;%MW0.688;INT;0;Kontrollord till frekv.;
VAR_GLOBAL;PPU70_02_01_CW_2;D689;%MW0.689;INT;0;Kontrollord till frekv.;
VAR_GLOBAL;PPU70_02_01_DRIFTSKLAR;D905.0;%MX0.905.0;BOOL;FALSE;PPU70_02_01 Frekvensomformare driftsklar;
VAR_GLOBAL;PPU70_02_01_F_REF;D4798;%MW0.4798;INT;0;Referens speed 0-12000 till frekv.omf som inte har PID;
VAR_GLOBAL;PPU70_02_01_FR_MAX;D967;%MW0.967;INT;0;Ställ frekvensomf. MAX i Hz skaleras 1 till 1;
VAR_GLOBAL;PPU70_02_01_HMI_AUTO;M2320;%MX0.2320;BOOL;FALSE;PPU70_02_01 HMI Auto manöver;
VAR_GLOBAL;PPU70_02_01_HMI_MAN;M2321;%MX0.2321;BOOL;FALSE;PPU70_02_01 HMI Man manöver;
VAR_GLOBAL;PPU70_02_01_HMI_OFF;M2323;%MX0.2323;BOOL;FALSE;PPU70_02_01 HMI Off manöver;
VAR_GLOBAL;PPU70_02_01_HMI_ON;M2322;%MX0.2322;BOOL;FALSE;PPU70_02_01 HMI On manöver;
VAR_GLOBAL;PPU70_02_01_REFERENS;D690;%MD0.690;REAL;0;Referens register till frekv.  0.0-50.0 Hz;
VAR_GLOBAL;PPU70_02_01_REMOTE;M2328;%MX0.2328;BOOL;FALSE;PPU70_02_01 Remote;
VAR_GLOBAL;PPU70_02_01_RESET_ANTAL;;;BOOL;FALSE;PPU70_02_01 Nollställ antal starter;
VAR_GLOBAL;PPU70_02_01_RESET_TID;;;BOOL;FALSE;PPU70_02_01 Nollställ drifttider;
VAR_GLOBAL;PPU70_02_01_RESTART_ET;;;REAL;0;PPU70_02_01 Kvar på restarttid ms;
VAR_GLOBAL;PPU70_02_01_RUN;D901.0;%MX0.901.0;BOOL;FALSE;PPU70_02_01 Drift signal från I/O;
VAR_GLOBAL;PPU70_02_01_START;M2324;%MX0.2324;BOOL;FALSE;PPU70_02_01 Start signal;
VAR_GLOBAL;PPU70_02_01_STATUS_AUTO;M2327;%MX0.2327;BOOL;FALSE;PPU70_02_01 Status AUTO/MAN;
VAR_GLOBAL;PPU70_02_01_SummaAlarm;M2325;%MX0.2325;BOOL;FALSE;PPU70_02_01 Summa alarm;
VAR_GLOBAL;PPU70_02_01_SW_1;D682;%MW0.682;INT;0;Statusord från frekv.;
VAR_GLOBAL;PPU70_02_01_SW_2;D683;%MW0.683;INT;0;Statusord från frekv.;
VAR_GLOBAL;PPU70_02_01_TID_IDAG;D1440;%MD0.1440;REAL;0;PPU70_02_01 Drifttid idag minuter;
VAR_GLOBAL;PPU70_02_01_TID_IGAR;D1442;%MD0.1442;REAL;0;PPU70_02_01 Drifttid igår minuter;
VAR_GLOBAL;PPU70_02_01_TID_TOTAL;D1444;%MD0.1444;REAL;0;PPU70_02_01 Drifttid totalt hh.mm;
VAR_GLOBAL;PPU70_02_01_WARN;D903.0;%MX0.903.0;BOOL;FALSE;PPU70_02_01 Varning frekvensomformare;
VAR_GLOBAL;PPU72_01_01_A;X112;%IX274;BOOL;FALSE;Rejektvattenpump Profibus DP utlöst motorskydd 1=larm;
VAR_GLOBAL;PPU72_01_01_ACC_CURR;D710;%MD0.710;REAL;0;Aktuell ström från frekv.;
VAR_GLOBAL;PPU72_01_01_ACC_SPEED;D708;%MD0.708;REAL;0;Aktuell speed från frekv. 0.0-50.0 Hz;
VAR_GLOBAL;PPU72_01_01_ACOFAlarm;M2396;%MX0.2396;BOOL;FALSE;PPU72_01_01 ACOF alarm;
VAR_GLOBAL;PPU72_01_01_ALARM;D907.2;%MX0.907.2;BOOL;FALSE;PPU72_01_01TRIP FAULT frekvensomformare;
VAR_GLOBAL;PPU72_01_01_Alarm1;;;BOOL;FALSE;PPU72_01_01 Alarm signal från I/O;
VAR_GLOBAL;PPU72_01_01_Alarm2;;;BOOL;FALSE;PPU72_01_01 Alarm signal från I/O;
VAR_GLOBAL;PPU72_01_01_Alarm3;;;BOOL;FALSE;PPU72_01_01 Alarm signal från I/O;
VAR_GLOBAL;PPU72_01_01_Alarm4;;;BOOL;FALSE;PPU72_01_01 Alarm signal från I/O;
VAR_GLOBAL;PPU72_01_01_ANTAL_IDAG;D1586;%MD0.1586;REAL;0;PPU72_01_01 Starter idag minuter;
VAR_GLOBAL;PPU72_01_01_ANTAL_IGAR;D1588;%MD0.1588;REAL;0;PPU72_01_01 Starter igår minuter;
VAR_GLOBAL;PPU72_01_01_ANTAL_TOTAL;D1590;%MD0.1590;REAL;0;PPU72_01_01 Starter totalt;
VAR_GLOBAL;PPU72_01_01_AUTO_ON;;;BOOL;FALSE;PPU72_01_01 Auto start från logik;
VAR_GLOBAL;PPU72_01_01_CW_1;D712;%MW0.712;INT;0;Kontrollord till frekv.;
VAR_GLOBAL;PPU72_01_01_CW_2;D713;%MW0.713;INT;0;Kontrollord till frekv.;
VAR_GLOBAL;PPU72_01_01_DRIFTSKLAR;D905.2;%MX0.905.2;BOOL;FALSE;PPU72_01_01 Frekvensomformare driftsklar;
VAR_GLOBAL;PPU72_01_01_FR_MAX;D969;%MW0.969;INT;0;Ställ frekvensomf. MAX i Hz skaleras 1 till 1;
VAR_GLOBAL;PPU72_01_01_HMI_AUTO;M2390;%MX0.2390;BOOL;FALSE;PPU72_01_01 HMI Auto manöver;
VAR_GLOBAL;PPU72_01_01_HMI_MAN;M2391;%MX0.2391;BOOL;FALSE;PPU72_01_01 HMI Man manöver;
VAR_GLOBAL;PPU72_01_01_HMI_OFF;M2393;%MX0.2393;BOOL;FALSE;PPU72_01_01 HMI Off manöver;
VAR_GLOBAL;PPU72_01_01_HMI_ON;M2392;%MX0.2392;BOOL;FALSE;PPU72_01_01 HMI On manöver;
VAR_GLOBAL;PPU72_01_01_REFERENS;D714;%MD0.714;REAL;0;Referens register till frekv.  0.0-50.0 Hz;
VAR_GLOBAL;PPU72_01_01_REMOTE;M2398;%MX0.2398;BOOL;FALSE;PPU72_01_01 Remote;
VAR_GLOBAL;PPU72_01_01_RESET_ANTAL;;;BOOL;FALSE;PPU72_01_01 Nollställ antal starter;
VAR_GLOBAL;PPU72_01_01_RESET_TID;;;BOOL;FALSE;PPU72_01_01 Nollställ drifttider;
VAR_GLOBAL;PPU72_01_01_RESTART_ET;;;REAL;0;PPU72_01_01 Kvar på restarttid ms;
VAR_GLOBAL;PPU72_01_01_RUN;D901.2;%MX0.901.2;BOOL;FALSE;PPU72_01_01 Drift signal från I/O;
VAR_GLOBAL;PPU72_01_01_START;M2394;%MX0.2394;BOOL;FALSE;PPU72_01_01 Start signal;
VAR_GLOBAL;PPU72_01_01_STATUS_AUTO;M2397;%MX0.2397;BOOL;FALSE;PPU72_01_01 Status AUTO/MAN;
VAR_GLOBAL;PPU72_01_01_SummaAlarm;M2395;%MX0.2395;BOOL;FALSE;PPU72_01_01 Summa alarm;
VAR_GLOBAL;PPU72_01_01_SW_1;D706;%MW0.706;INT;0;Statusord från frekv.;
VAR_GLOBAL;PPU72_01_01_SW_2;D707;%MW0.707;INT;0;Statusord från frekv.;
VAR_GLOBAL;PPU72_01_01_TID_IDAG;D1580;%MD0.1580;REAL;0;PPU72_01_01 Drifttid idag minuter;
VAR_GLOBAL;PPU72_01_01_TID_IGAR;D1582;%MD0.1582;REAL;0;PPU72_01_01 Drifttid igår minuter;
VAR_GLOBAL;PPU72_01_01_TID_TOTAL;D1584;%MD0.1584;REAL;0;PPU72_01_01 Drifttid totalt hh.mm;
